Venue,Latitude,Longitude,Venue Category
Wendy's,38.866084774999514,-77.23058693110949,Fast Food Restaurant
Subway,38.86217765227386,-77.29597261061838,Fast Food Restaurant
Subway,38.85618752848394,-77.31546034853368,Fast Food Restaurant
McDonald's,38.86906083197878,-77.22678154706949,Fast Food Restaurant
Subway,38.87993929206709,-77.30330681723649,Fast Food Restaurant
Panda Express,38.917607507895035,-77.22111540399473,Fast Food Restaurant
Subway,38.898792949827445,-77.26793255715722,Fast Food Restaurant
Subway,38.87371847606254,-77.24142128310933,Fast Food Restaurant
Subway,38.87207009845354,-77.26083894258264,Fast Food Restaurant
Subway,38.88729012568788,-77.24362941271988,Fast Food Restaurant
McDonald's,38.927161276252185,-77.23882466554642,Fast Food Restaurant
Subway,38.92166857967276,-77.23619302369666,Fast Food Restaurant
Taco Bell,38.915637792242926,-77.23697786629583,Fast Food Restaurant
McDonald's,38.914333,-77.225601,Fast Food Restaurant
Subway,38.9288885642102,-77.24518187298935,Fast Food Restaurant
Subway,38.90171525470557,-77.20495882944908,Fast Food Restaurant
Wendy's,38.9073559,-77.257151,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.863416836780736,-77.27800170047244,Fast Food Restaurant
Subway,38.93035362423367,-77.2181221371954,Fast Food Restaurant
Subway,38.923569758477576,-77.23053832143086,Fast Food Restaurant
Subway,38.917076,-77.222805,Fast Food Restaurant
Baja Fresh,38.871932,-77.261322,Mexican Restaurant
Subway - Old Courthouse Rd.,38.91548907684403,-77.23680378458289,Fast Food Restaurant
Taco Bell,38.911801849136666,-77.20542609551806,Fast Food Restaurant
KFC,38.906036,-77.26015090942383,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.90477108254968,-77.25957940770634,Fast Food Restaurant
Philadelphia Cheesesteak Factory,38.91776307645302,-77.21988795462974,Sandwich Place
KFC,38.874425116966485,-77.22700124489958,Fast Food Restaurant
ماكدونالدز,38.927225,-77.238267,Fast Food Restaurant
Arby's,38.8743779135078,-77.2262527495786,Fast Food Restaurant
Famous Famiglia Pizzeria,38.9178510742074,-77.21981761500066,Fast Food Restaurant
Blimpie Sub Shop / NrGize Lifestyle Smoothies,38.9237496584275,-77.22950662450555,Fast Food Restaurant
Subway Development,38.925509,-77.233147,Fast Food Restaurant
House of Pita,38.92388,-77.226761,Fast Food Restaurant
Jendai Restaurant,38.919716,-77.226226,Fast Food Restaurant
Bengbeng Chicken & Grill,38.918177,-77.219359,Fast Food Restaurant
Go-Stir Fry Express,38.917934,-77.21924,Fast Food Restaurant
Chick-fil-A,38.8623575,-77.3875862,Fast Food Restaurant
Coastal Flats,38.85812230730339,-77.3565271319591,Seafood Restaurant
Chick-fil-A,38.88621939340704,-77.44181254320944,Fast Food Restaurant
Five Guys,38.86688643832837,-77.36773530495081,Fast Food Restaurant
Chick-fil-A,38.9143677,-77.4266611,Fast Food Restaurant
Santini's New York Style Deli,38.896525429112,-77.43503439750103,Deli / Bodega
Anita's New Mexico Style Mexican Food,38.89358330627246,-77.43073101262762,Mexican Restaurant
Silver Diner,38.85989114664352,-77.37064775765765,Diner
Baja Fresh,38.867143,-77.368084,Fast Food Restaurant
Five Guys,38.89439342642098,-77.44769491930191,Fast Food Restaurant
Red Robin Gourmet Burgers and Brews,38.85820915303022,-77.39567603824383,Fast Food Restaurant
Chick-fil-A,38.9,-77.4,Fast Food Restaurant
Red Robin Gourmet Burgers and Brews,38.899253735348175,-77.44567546764547,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.880644490302025,-77.39761410984275,Fast Food Restaurant
Arby's,38.887224770753,-77.4450139744294,Fast Food Restaurant
Subway,38.88021900663533,-77.39835365643137,Fast Food Restaurant
Dickeys Barbecue Pit,38.8623883,-77.3592103,Fast Food Restaurant
Pei Wei,38.85838783803772,-77.37633970635939,Fast Food Restaurant
Jimmy John's,38.88666745738975,-77.44091273210908,Fast Food Restaurant
Subway,38.88882745653839,-77.44258182685655,Fast Food Restaurant
Hunan East,38.92740001596657,-77.37552287008968,Chinese Restaurant
Subway,38.862475,-77.35763,Fast Food Restaurant
Boston Market,38.8569060816644,-77.33587767787431,Fast Food Restaurant
Subway,38.873279211606764,-77.37294943733923,Fast Food Restaurant
Subway,38.895101955462316,-77.44707858732345,Fast Food Restaurant
Subway,38.9005,-77.449629,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.86829048152911,-77.44755188099661,Fast Food Restaurant
Fast Food Central,38.88640180963822,-77.44450676630339,Fast Food Restaurant
McDonald's,38.87987959451023,-77.39612683653831,Fast Food Restaurant
Subway,38.86912628789005,-77.4467243953863,Fast Food Restaurant
Subway,38.908361369585066,-77.40604942358561,Fast Food Restaurant
Subway,38.856980982554425,-77.3945649606125,Fast Food Restaurant
Taco Bell,38.86148766313345,-77.38944499098682,Fast Food Restaurant
Taco Bell,38.88664,-77.444454,Fast Food Restaurant
Wendy's,38.885713233009085,-77.44458684328492,Fast Food Restaurant
Taco Bell,38.86245728150195,-77.3577765005389,Fast Food Restaurant
Subway,38.92763992062035,-77.37511711717929,Fast Food Restaurant
Taco Bell,38.857534258580856,-77.33583841892259,Fast Food Restaurant
Burger King,38.93730249671823,-77.36275696079252,Fast Food Restaurant
Dairy Queen,38.894153,-77.42646,Fast Food Restaurant
McDonald's,38.907424,-77.407418,Fast Food Restaurant
McDonald's,38.8861058211942,-77.44429888752393,Fast Food Restaurant
Burger King,38.85780494033623,-77.39384427666664,Fast Food Restaurant
Combination Pizza Hut and Taco Bell,38.88647546609723,-77.44403610001882,Fast Food Restaurant
Great Steak,38.862247,-77.35771,Fast Food Restaurant
Red Pepper Grill,38.894258264270235,-77.43489694785025,Sandwich Place
Burger King,38.87556108380905,-77.39025542048827,Fast Food Restaurant
Burger King,38.88712250476237,-77.44452863931656,Fast Food Restaurant
Boston Market,38.88025342301228,-77.39844018465874,Fast Food Restaurant
Subway,38.894286975682505,-77.42840384801514,Fast Food Restaurant
Arby's,38.8235605831747,-76.7348778247833,Fast Food Restaurant
Bojangles' Famous Chicken 'n Biscuits,38.785424,-76.793426,Fast Food Restaurant
Dunkin',38.78476691833706,-76.79448437091321,Fast Food Restaurant
Subway,38.8160892,-76.75148449999999,Fast Food Restaurant
A&W,38.81053693333333,-76.74079176666666,Fast Food Restaurant
McDonald's,38.823517745213366,-76.73751711845398,Fast Food Restaurant
KFC,38.81047190995994,-76.7408305042992,Fast Food Restaurant
Subway,38.78486223249004,-76.79463413974179,Fast Food Restaurant
America's Best Wings,38.81169,-76.741886,Fast Food Restaurant
Wendy's,38.817895300326676,-76.73795297741884,Fast Food Restaurant
Subway,38.84186834345584,-76.72813898194067,Fast Food Restaurant
Five Guys,38.783315721414674,-76.89805319830141,Fast Food Restaurant
Chick-fil-A,38.8533187,-76.9113156,Fast Food Restaurant
Checkers,38.829259891863074,-76.94313123822212,Fast Food Restaurant
Arby's,38.847073,-76.885467,Fast Food Restaurant
Checkers,38.818630913970914,-76.89090996980667,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.81878261396191,-76.89219589154553,Fast Food Restaurant
Taco Bell,38.833943582523254,-76.94303484850968,Fast Food Restaurant
Subway,38.82139915300241,-76.85732433880555,Fast Food Restaurant
Subway,38.85028548353688,-76.92752925213081,Fast Food Restaurant
ANGRC Subway,38.814563,-76.852683,Fast Food Restaurant
Subway,38.84534568225856,-76.88315218760823,Fast Food Restaurant
Subway,38.82436365505229,-76.89032375765476,Fast Food Restaurant
Burger King,38.83324946377126,-76.94240772023772,Fast Food Restaurant
Subway,38.804817,-76.95021,Fast Food Restaurant
Subway,38.82272824127869,-76.91896994125364,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.84573660255078,-76.92698815587224,Fast Food Restaurant
Subway,38.829705792396105,-76.94258389264253,Fast Food Restaurant
Subway,38.79405930256339,-76.92697333554526,Fast Food Restaurant
Arby's,38.838925,-76.948316,Fast Food Restaurant
Arby's,38.817744,-76.882604,Fast Food Restaurant
Arby's,38.815513,-76.895173,Fast Food Restaurant
Wendy's,38.80256166881704,-76.90891161561007,Fast Food Restaurant
Taco Bell,38.818371505627276,-76.88270806106154,Fast Food Restaurant
Wendy's,38.852092073380334,-76.9130556361506,Fast Food Restaurant
McDonald's,38.82178432074674,-76.88649789313786,Fast Food Restaurant
Subway,38.783570200440515,-76.89783843282066,Fast Food Restaurant
Panda Express,38.85282735223415,-76.91312423568372,Fast Food Restaurant
KFC,38.85150745598356,-76.8920718340666,Fast Food Restaurant
Taco Bell,38.782588886461326,-76.8963991402906,Fast Food Restaurant
McDonald's,38.843705,-76.950471,Fast Food Restaurant
Bojangles' Famous Chicken 'n Biscuits,38.839683,-76.947552,Fast Food Restaurant
Burger King,38.85425518999469,-76.90903633832926,Fast Food Restaurant
KFC,38.83516861746289,-76.94408510491087,Fast Food Restaurant
Checkers,38.829254065177985,-76.94301352252673,Fast Food Restaurant
Danny's Carryout,38.82860097,-76.94244453,Fast Food Restaurant
Bogangles,38.84719408835153,-76.95237004385437,Fast Food Restaurant
Hip Hop Fish And Chicken,38.78619,-76.89764,Fast Food Restaurant
Arthur Treacher's Fish And Chips,38.827174919766485,-76.94367786311284,Fast Food Restaurant
Cluck-U Chicken,38.853959,-76.908413,Fast Food Restaurant
Subway,38.815409,-76.85262,Fast Food Restaurant
KFC,38.793653000000006,-76.925725,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.845843696993505,-76.9268118960788,Fast Food Restaurant
New York Chicken And Grill,38.841855953174935,-76.94880280264388,Fast Food Restaurant
Subway,38.845288000000004,-76.951802,Fast Food Restaurant
Blimpie,38.838311,-76.945921,Fast Food Restaurant
Danny's Carry Out,38.848074963497254,-76.9524140672417,Fast Food Restaurant
Burger King,38.81839058648535,-76.8837216496467,Fast Food Restaurant
KFC,38.783905132343925,-76.8945386588955,Fast Food Restaurant
Subway,38.85504468062224,-76.90957704332,Fast Food Restaurant
District Taco,38.79803119766082,-77.04875382947091,Mexican Restaurant
Chick-fil-A,38.85447,-77.04963,Fast Food Restaurant
Los Tios Grill,38.82904,-77.05902,Mexican Restaurant
Five Guys,38.783995952803515,-77.073569695249,Fast Food Restaurant
Grace's Mandarin,38.78327824870557,-77.01706925290448,Chinese Restaurant
la Madeleine French Bakery & Café Alexandria,38.80465,-77.044908,French Restaurant
Jimmy John's,38.85237970029029,-77.04984172048954,Fast Food Restaurant
Five Guys,38.80531215248209,-77.0479952208765,Fast Food Restaurant
Bob & Edith's Diner,38.853478,-77.054498,Diner
Jimmy John's,38.80340840773443,-77.06123203162724,Fast Food Restaurant
Chipotle Mexican Grill,38.805119664748766,-77.04590907729818,Mexican Restaurant
McCormick & Schmick's,38.7852358,-77.0166237,Seafood Restaurant
Roy Rogers,38.775401,-77.059451,Fast Food Restaurant
Jimmy John's,38.781093441584154,-77.0780229461724,Fast Food Restaurant
Subway,38.81253267014403,-76.96360135904462,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.8336531607881,-76.95963465711328,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.83572841836642,-77.06110625996065,Fast Food Restaurant
Subway,38.77640573010721,-77.06073818284085,Fast Food Restaurant
Subway,38.838828003300115,-77.05157319284632,Fast Food Restaurant
Subway,38.80429258644035,-77.06101120122338,Fast Food Restaurant
California Tortilla,38.841252506100986,-77.01855324719533,Fast Food Restaurant
Subway,38.81873107108364,-77.00339419673651,Fast Food Restaurant
Taco Bell Cantina,38.804795686012206,-77.04418943334794,Fast Food Restaurant
Subway,38.80503518597529,-76.9854940563003,Fast Food Restaurant
Subway,38.7903356719877,-77.0141096742571,Fast Food Restaurant
Subway,38.8413125,-77.0182409,Fast Food Restaurant
Subway - Naval Research Lab,38.823392,-77.018035,Fast Food Restaurant
Subway,38.834177067840926,-76.95928460929929,Fast Food Restaurant
Subway,38.790378823944344,-77.07701907339538,Fast Food Restaurant
Subway,38.82305228268147,-76.9903260085373,Fast Food Restaurant
Bittersweet Catering~Cafe~Bakery,38.80549948578728,-77.04908788204193,American Restaurant
Elevation Burger,38.785798825935984,-77.01525480938233,Burger Joint
Quiznos,38.805394,-76.98562700000001,Fast Food Restaurant
Checkers,38.804878697844764,-76.97994455695152,Fast Food Restaurant
Subway,38.785764576120535,-77.01525368535539,Fast Food Restaurant
Subway,38.84096596517667,-77.06270759248048,Fast Food Restaurant
Hops Grill & Brewery,38.83745951494611,-77.05122422652893,Brewery
Chins Kitchen,38.78368,-77.078849,Chinese Restaurant
Quiznos,38.8033477,-77.0638017,Fast Food Restaurant
Subway,38.80164675265063,-77.07056706745914,Fast Food Restaurant
McDonald's,38.81376360182921,-76.964102089405,Fast Food Restaurant
Subway,38.84624006784756,-76.98092034028616,Fast Food Restaurant
Subway,38.80614463182795,-77.0565017860688,Fast Food Restaurant
Subway,38.85484,-77.050558,Fast Food Restaurant
McDonald's,38.80460697078078,-76.97621360421181,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.84492611580036,-76.99701161953035,Fast Food Restaurant
Wendy's,38.80480136024744,-76.9756972789765,Fast Food Restaurant
Bojangles' Famous Chicken 'n Biscuits,38.80476,-76.981734,Fast Food Restaurant
Burger King,38.819564003868535,-77.00104750692844,Fast Food Restaurant
KFC,38.80432552397764,-76.97759974662705,Fast Food Restaurant
Subway,38.804429586414244,-77.04307465889548,Fast Food Restaurant
Subway,38.85166571401182,-77.05137498587953,Fast Food Restaurant
Burger King,38.804238014717896,-76.97851576725952,Fast Food Restaurant
Jerry's Subs & Pizza,38.78042867334145,-77.0798316434188,Fast Food Restaurant
Big Keith And Will's Down Home Cooking,38.85101683195382,-76.95678675185171,Fast Food Restaurant
NRL Cafeteria,38.821072153058,-77.02626271349911,Fast Food Restaurant
China Inn Carryout,38.84567247459563,-76.99687864212629,Fast Food Restaurant
Wendy's,38.807666,-77.046412,Fast Food Restaurant
Snacks,38.794505,-77.009601,Fast Food Restaurant
National Market,38.794721137181305,-77.00834236975997,Fast Food Restaurant
Good Stuff Eatery (DCA),38.85207859734011,-77.04130853236069,Fast Food Restaurant
Taco Bell,38.803520610445226,-76.99090331244726,Fast Food Restaurant
Krispy Kreme Doughnuts,38.77888943971872,-77.08044836135957,Fast Food Restaurant
Chick-fil-A,38.773536,-77.1830657,Fast Food Restaurant
Fairlington Pizza,38.82905245257262,-77.08522028465309,Pizza Place
Dairy Queen,38.84766904092625,-77.11734205484385,Fast Food Restaurant
Barnside Diner,38.81885834659036,-77.14533842705853,Diner
Wendy's,38.843201,-77.108834,Fast Food Restaurant
Dairy Queen,38.7733167,-77.134253,Fast Food Restaurant
Five Guys,38.82269045290433,-77.16136100286188,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.82912413830863,-77.18996840141774,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.780449775038306,-77.18979566836873,Fast Food Restaurant
Thai Cafe,38.772965464112815,-77.17871181872957,Thai Restaurant
Five Guys,38.846935017652726,-77.11809257812699,Fast Food Restaurant
KFC,38.85109459838231,-77.12658072941304,Fast Food Restaurant
Subway,38.77342043125814,-77.1343374092072,Fast Food Restaurant
Jimmy John's,38.80511907092214,-77.13305711746216,Fast Food Restaurant
Subway,38.810945073313846,-77.13363633676443,Fast Food Restaurant
Subway,38.808619929152115,-77.08673685034995,Fast Food Restaurant
Subway,38.81274256185293,-77.18450707365605,Fast Food Restaurant
Subway - Sky One,38.845042775299916,-77.11949080829937,Fast Food Restaurant
Subway,38.78126467399563,-77.1868957636409,Fast Food Restaurant
Dairy Queen,38.8311158,-77.1254146,Fast Food Restaurant
Subway,38.773705332632915,-77.08315854310604,Fast Food Restaurant
Subway,38.819881451508735,-77.14133235293565,Fast Food Restaurant
Subway,38.784950292901996,-77.12251605368255,Fast Food Restaurant
Subway,38.831104946689116,-77.12561167175204,Fast Food Restaurant
Subway Restaurant,38.854436409376504,-77.13504672120672,Fast Food Restaurant
Subway,38.829321009269194,-77.11777221777368,Fast Food Restaurant
Subway,38.801129125117306,-77.1800956819803,Fast Food Restaurant
Subway,38.782493360724224,-77.18252732193082,Fast Food Restaurant
Subway,38.77286343286057,-77.18324193956664,Fast Food Restaurant
Wendy's,38.810712,-77.132601,Fast Food Restaurant
Subway,38.84758521340015,-77.11739698387868,Fast Food Restaurant
Taco Bell,38.84282874798853,-77.10817842258174,Fast Food Restaurant
KFC,38.817326238222215,-77.14175304413959,Fast Food Restaurant
Chipotle Mexican Grill,38.7791265,-77.1898837,Mexican Restaurant
Subway,38.83276649162294,-77.19131320982171,Fast Food Restaurant
McDonald's,38.81917426007899,-77.14425265789032,Fast Food Restaurant
Baja Fresh,38.80858,-77.086645,Fast Food Restaurant
Taco Bell,38.8110993646152,-77.13233182454975,Fast Food Restaurant
Hunan Kitchen,38.822881809642595,-77.16144903282459,Chinese Restaurant
Arby's,38.81899452054,-77.1426720328872,Fast Food Restaurant
Big Bite Pizza,38.803721,-77.13301,Pizza Place
Subway,38.79905969788639,-77.1627364871025,Fast Food Restaurant
Subway,38.82857863521954,-77.09232250731759,Fast Food Restaurant
Burger King,38.7964461,-77.1852455,Fast Food Restaurant
Pollo Campero,38.848728,-77.133992,Fast Food Restaurant
Quiznos,38.83379,-77.189167,Fast Food Restaurant
Burger 7,38.81272217379541,-77.110881868411,Burger Joint
Taco Bell,38.814207685013656,-77.13470207991263,Fast Food Restaurant
Subway,38.84113956375846,-77.08815162374526,Fast Food Restaurant
KFC,38.831988804680336,-77.20306619510649,Fast Food Restaurant
California Tortilla,38.82874638836659,-77.09206563246131,Fast Food Restaurant
Subway,38.81316165307205,-77.1113077143807,Fast Food Restaurant
Subway,38.836473834073495,-77.15500377554798,Fast Food Restaurant
Burger King,38.81432,-77.133642,Fast Food Restaurant
Crossroads Grill,38.849139,-77.133705,Fast Food Restaurant
Chik-Fil-A,38.78571509387209,-77.18034839514834,Fast Food Restaurant
Takeout Taxi - Baileys Crossroads,38.852444,-77.124683,Fast Food Restaurant
Taco Bell,38.83200456064651,-77.20305732926504,Fast Food Restaurant
Chick-fil-A,38.7981549,-77.3170239,Fast Food Restaurant
Five Guys,38.8536722291583,-77.321785178151,Fast Food Restaurant
Chick-fil-A,38.831526,-77.309264,Fast Food Restaurant
Five Guys,38.79887532537117,-77.31927662209782,Fast Food Restaurant
Wendy's,38.78732766859391,-77.29980997276465,Fast Food Restaurant
Monty's Steakhouse,38.77958777788674,-77.23631230516752,Steakhouse
Anita's New Mexican Style Mexican Food,38.85431148091921,-77.31966905849009,Fast Food Restaurant
Dairy Queen,38.787981574246665,-77.30152934789658,Fast Food Restaurant
Kung Fu Tea,38.77833753687971,-77.27338754968548,Fast Food Restaurant
Wendy's,38.82623786835037,-77.31513045270731,Fast Food Restaurant
Subway,38.8268068,-77.3096186,Fast Food Restaurant
Taco Bell,38.80017840672703,-77.32338386424934,Fast Food Restaurant
Subway,38.78087954503692,-77.23540776416172,Fast Food Restaurant
Subway,38.777023847519494,-77.26588027644203,Fast Food Restaurant
Subway,38.799754779166555,-77.3190001421134,Fast Food Restaurant
Subway,38.846046,-77.303521,Fast Food Restaurant
Subway,38.81721811483188,-77.27624561038834,Fast Food Restaurant
Subway,38.80963614107199,-77.25401888338286,Fast Food Restaurant
Elevation Burger,38.84312048068023,-77.27283308082008,Fast Food Restaurant
Dairy Queen,38.8092543,-77.2224692,Fast Food Restaurant
Subway,38.84270123646943,-77.27065137294477,Fast Food Restaurant
McDonald's,38.84361845487411,-77.27231606841087,Fast Food Restaurant
Taco Bell,38.83156307986784,-77.30854961313449,Fast Food Restaurant
Taco bell,38.81764531819737,-77.32046471877592,Fast Food Restaurant
Taco Bell,38.811595313582465,-77.27081309573519,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.78041639080729,-77.23285611573687,Fast Food Restaurant
KFC,38.79472810396902,-77.27087794477461,Fast Food Restaurant
McDonald's,38.817285075586966,-77.27572678080993,Fast Food Restaurant
McDonald's,38.77724614512353,-77.2747414596779,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.841264,-77.271841,Fast Food Restaurant
Arby's,38.845134,-77.30457,Fast Food Restaurant
Garbanzo Mediterranean Grill,38.829983,-77.30719,Fast Food Restaurant
Subway,38.82487868035416,-77.21401986539632,Fast Food Restaurant
Burger King,38.789126,-77.298885,Fast Food Restaurant
Lebanese Bistro,38.7948817257511,-77.27100388799377,Fast Food Restaurant
Burger King,38.830016,-77.307486,Fast Food Restaurant
Burger King,38.77696587140315,-77.26586669683456,Fast Food Restaurant
Burger King,38.85342177191196,-77.31904685497284,Fast Food Restaurant
Five Guys,38.83702503120536,-77.43434887871699,Fast Food Restaurant
Bonefish Grill,38.82842187982271,-77.4378647188639,Seafood Restaurant
Yorkshire Restaurant,38.79178826065575,-77.44769494196532,Diner
Dairy Queen,38.8362729153647,-77.4259865283966,Fast Food Restaurant
Dairy Queen,38.85324631422912,-77.33423084020615,Fast Food Restaurant
Wendy's,38.836545388178614,-77.4312047735657,Fast Food Restaurant
Subway,38.83440825102258,-77.41314080260804,Fast Food Restaurant
Subway,38.855565963442096,-77.33584776347448,Fast Food Restaurant
Subway,38.781721648516616,-77.44969274656341,Fast Food Restaurant
Jimmy John's Gourmet Sandwiches,38.853162,-77.327337,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.832859,-77.412674,Fast Food Restaurant
Wendy's,38.855520405759435,-77.33293227393915,Fast Food Restaurant
McDonald's,38.83449700275398,-77.43281677365303,Fast Food Restaurant
McDonald's,38.854229080553814,-77.33313784003258,Fast Food Restaurant
Subway,38.847162975348546,-77.37273349154032,Fast Food Restaurant
Subway,38.83622010769561,-77.43728010377436,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.836203000000005,-77.438186,Fast Food Restaurant
Subway,38.85420294431106,-77.39656555544451,Fast Food Restaurant
KFC,38.83289087517141,-77.41261561924686,Fast Food Restaurant
Burger King,38.83510885640823,-77.4314954957008,Fast Food Restaurant
Subway,38.75929355248755,-76.80721973163202,Fast Food Restaurant
McDonald's,38.76058291750872,-76.80714190006256,Fast Food Restaurant
Chick-fil-A,38.769552,-76.889327,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.76941711012741,-76.88394610795247,Fast Food Restaurant
IHOP,38.76880667315679,-76.88664232825501,Breakfast Spot
Subway,38.76690698593443,-76.8918091287951,Fast Food Restaurant
Arby's,38.7716828610454,-76.8872501031364,Fast Food Restaurant
Chipotle Mexican Grill,38.767586450079584,-76.88793641104508,Mexican Restaurant
Taco Bell,38.735083006725546,-76.89144261008343,Fast Food Restaurant
Wendy's,38.767626140187616,-76.8874774166261,Fast Food Restaurant
McDonald's,38.76663860765161,-76.88633814454079,Fast Food Restaurant
McDonald's,38.772291,-76.889572,Fast Food Restaurant
Checkers,38.7695873157615,-76.88310340046888,Fast Food Restaurant
Legacy Carryout & Catering,38.742399,-76.999365,Fast Food Restaurant
Subway,38.725807470571,-76.993443510416,Fast Food Restaurant
KFC,38.75727008853774,-76.99498289896269,Fast Food Restaurant
McDonald's,38.757122596270165,-76.99437801892145,Fast Food Restaurant
America's Best Wings,38.72532,-76.992379,Fast Food Restaurant
McDonald's,38.72571218398361,-76.99106901884085,Fast Food Restaurant
Wendy's,38.72669880255594,-76.99092954397202,Fast Food Restaurant
Taco Bell,38.75719973954099,-76.99484661529848,Fast Food Restaurant
El Paso Mexican Restaurant,38.7193097,-77.1243391,Mexican Restaurant
Firehouse Subs,38.723682,-77.120274,Sandwich Place
Taco Bell,38.75973871317146,-77.08450368351751,Fast Food Restaurant
Five Guys,38.75028071936181,-77.08350137719188,Fast Food Restaurant
Subway,38.72450989810598,-77.15030507611493,Fast Food Restaurant
Roy Rogers,38.71748970973435,-77.13242115271568,Fast Food Restaurant
Roy Rogers,38.764941,-77.152675,Fast Food Restaurant
Subway,38.74400178525936,-77.08488283484951,Fast Food Restaurant
Subway,38.70575713088619,-77.14310523809814,Fast Food Restaurant
Popeyes Louisiana Kitchen,38.74523893513698,-77.0843204644264,Fast Food Restaurant
Subway,38.771137105143204,-77.17696111020729,Fast Food Restaurant
Elsie's Magic Skillet,38.73554360228689,-77.09617396618142,Breakfast Spot
Subway,38.75361221860264,-77.14075699636459,Fast Food Restaurant
Jimmy John's,38.76522236654247,-77.15324311661972,Fast Food Restaurant
Subway,38.721371925089095,-77.1259750256122,Fast Food Restaurant
IHOP,38.763813986580466,-77.15294713214217,Breakfast Spot
Charleys Philly Steaks,38.724371,-77.150813,Fast Food Restaurant
Arby's,38.7206047,-77.1522423,Fast Food Restaurant
Baja Fresh,38.766504,-77.154376,Fast Food Restaurant
IHOP,38.74986262944244,-77.08406873655261,Breakfast Spot
Boston Market,38.77212854428763,-77.08213725689347,Fast Food Restaurant
McDonald's,38.73932919126151,-77.19256510192741,Fast Food Restaurant
McDonald's,38.753297,-77.141208,Fast Food Restaurant
Taco Bell,38.72297119891125,-77.12143540360002,Fast Food Restaurant
Dairy Queen,38.739961829387575,-77.1654601303635,Fast Food Restaurant
Taco Bell,38.77200059522654,-77.13647496263475,Fast Food Restaurant
Taco Bell,38.73913797344704,-77.19100678510172,Fast Food Restaurant
Subway,38.74883716639944,-77.18669276586661,Fast Food Restaurant
Burger King,38.7243583076924,-77.1502339839936,Fast Food Restaurant
McDonald's,38.7694692,-77.1359378,Fast Food Restaurant
McDonald's,38.74372445785257,-77.0874810218811,Fast Food Restaurant
Subway,38.6965335,-77.144711,Fast Food Restaurant
McDonald's,38.751285479233786,-77.08383842373223,Fast Food Restaurant
Burger King,38.7716181,-77.1362871,Fast Food Restaurant
Cafe 95,38.7272544866514,-77.19120332176331,Fast Food Restaurant
E.E.A.T. Corp.,38.71357869590016,-77.19149976968765,Fast Food Restaurant
Blimpie,38.747762,-77.083128,Fast Food Restaurant
Jerry's Subs and Pizza,38.76832058696915,-77.1494542485069,Fast Food Restaurant
Philly Connection,38.765261491015664,-77.15327133655042,Fast Food Restaurant
Roy Rogers,38.717508461251164,-77.13241120693044,Fast Food Restaurant
Taco Bell,38.72193501415833,-77.14949767923831,Fast Food Restaurant
Wendy's,38.737969142015395,-77.18791633844376,Fast Food Restaurant
Wendy's,38.72147783484443,-77.12451159954065,Fast Food Restaurant
Burger King,38.6958058432563,-77.14499294757843,Fast Food Restaurant
KFC,38.753101375841595,-77.08281198222636,Fast Food Restaurant
KFC/Taco Bell,38.771919991047334,-77.13640487065386,Fast Food Restaurant
Five Guys,38.71447789809751,-77.2627616012178,Fast Food Restaurant
Subway,38.75181866975435,-77.26418795444556,Fast Food Restaurant
Quiznos,38.70201245476138,-77.22028933001184,Fast Food Restaurant
Subway,38.71323372133005,-77.21370868220902,Fast Food Restaurant
Subway,38.7276237280411,-77.25692839614715,Fast Food Restaurant
Subway,38.72766846830386,-77.25716833832591,Fast Food Restaurant
Subway,38.73918886269887,-77.21365760410993,Fast Food Restaurant
Dairy Queen,38.72754207337897,-77.25691884756083,Fast Food Restaurant
McDonald's,38.74271600644631,-77.21126272346737,Fast Food Restaurant
Hong Kong Cafe,38.70197007624718,-77.22069842976363,Chinese Restaurant
Burger King,38.7205655,-77.2106836,Fast Food Restaurant
Burger King,38.705543678160915,-77.2288897633552,Fast Food Restaurant
McDonald's,38.704610297302466,-77.2073449270556,Fast Food Restaurant
Red Robin Gourmet Burgers and Brews,38.74851228427782,-77.44917294614226,Fast Food Restaurant
Subway,38.75925207797759,-77.43567424821747,Fast Food Restaurant
McDonald's,38.7528617163119,-77.44856536388397,Fast Food Restaurant
